timestamp,price,quantity,side
1711100399024,0.7996,13.60,ask
1711100199243,0.7998,80.06,bid
1711100364672,0.8022,154.20,ask
1711100129162,0.8022,24.83,ask
1711100387190,0.8045,25.53,ask
1711100099209,0.8042,21.74,bid
1711100406224,0.8088,33.67,ask
1711100072616,0.8085,72.18,bid
1711100455300,0.8088,24.31,bid
1711100529515,0.8099,27.90,ask
1711100032232,0.8099,64.96,ask
1711100628928,0.8119,2.36,ask
1711100138966,0.8136,19.57,bid
1711100289333,0.8146,11.45,bid
1711100601280,0.8157,65.41,ask
1711100286011,0.8171,69.87,ask
1711100380604,0.8153,107.72,bid
1711100571710,0.8172,5.97,ask
1711100085536,0.8156,0.62,bid
1711100301925,0.8152,6.43,ask
1711100072698,0.8182,10.88,bid
1711100567345,0.8167,36.11,ask
1711100398848,0.8190,77.38,ask
1711100193781,0.8191,41.17,ask
1711100425040,0.8220,113.02,bid
1711100163845,0.8220,10.08,bid
1711100071712,0.8214,18.11,ask
1711100285381,0.8230,3.92,ask
1711100637940,0.8242,33.56,ask
1711100654255,0.8202,15.70,bid
1711100037632,0.8196,53.98,ask
1711100396312,0.8182,360.30,ask
1711100272428,0.8176,9.46,ask
1711100346797,0.8174,55.40,ask
1711100521220,0.8148,21.81,bid
1711100209374,0.8155,14.44,ask
1711100040014,0.8143,3.46,bid
1711100172529,0.8138,64.85,bid
1711100583424,0.8136,46.48,bid
1711100647565,0.8149,6.02,ask
1711100621070,0.8129,86.47,bid
1711100099936,0.8108,48.39,bid
1711100262044,0.8106,57.16,bid
1711100273965,0.8093,22.56,bid
1711100056350,0.8107,13.65,ask
1711100654966,0.8065,4.23,bid
1711100678656,0.8029,4.33,ask
1711100541149,0.8050,86.45,ask
1711100350106,0.8036,69.35,bid
1711100675210,0.8045,42.60,bid
1711100231400,0.8028,17.44,bid
1711100694008,0.8030,63.48,ask
1711100703470,0.8030,28.04,bid
1711100106264,0.8051,68.47,bid
1711100295200,0.8043,11.53,ask
1711100671460,0.8015,27.79,bid
1711100236386,0.8031,36.16,bid
1711100490413,0.8019,63.74,bid
1711100382564,0.8019,16.19,bid
1711100537645,0.8021,19.01,ask
1711100711504,0.8021,19.93,ask
1711100683354,0.8032,63.79,bid
1711100680800,0.8055,32.05,ask
1711100442800,0.8056,1.62,ask
1711100142820,0.8063,1.81,ask
1711100637749,0.8030,66.87,bid
1711100735444,0.8035,14.29,ask
1711100301384,0.8049,23.78,bid
1711100208318,0.8043,39.64,ask
1711100725250,0.8018,26.98,bid
1711100121072,0.8003,22.36,bid
1711100110084,0.8013,66.91,ask
1711100709128,0.7974,21.23,bid
1711100303958,0.7969,13.45,ask
1711100565060,0.7958,15.64,bid
1711100670941,0.7956,13.91,bid
1711100120330,0.7975,13.24,ask
1711100312145,0.7951,1.95,bid
1711100457344,0.7956,17.11,bid
1711100176330,0.7927,6.98,ask
1711100218090,0.7931,40.15,ask
1711100097911,0.7942,24.89,ask
1711100189344,0.7930,21.63,bid
1711100433735,0.7914,61.57,bid
1711100326820,0.7903,18.55,ask
1711100072335,0.7913,206.81,bid
1711100577024,0.7925,53.15,bid
1711100438588,0.7917,105.96,bid
1711100255312,0.7912,6.11,ask
1711100272550,0.7906,15.27,ask
1711100446292,0.7928,128.85,ask
1711100665769,0.7942,40.45,ask
1711100333126,0.7942,112.35,ask
1711100451668,0.7947,57.62,ask
1711100252400,0.7902,48.55,bid
1711100315587,0.7904,14.20,bid
1711100677772,0.7910,101.70,ask
1711100508989,0.7902,9.17,bid
1711100550248,0.7932,18.68,ask
1711100760590,0.7910,21.57,bid
1711100155092,0.7907,12.26,bid
1711100480260,0.7912,14.02,ask
1711100545904,0.7920,88.98,ask
1711100712069,0.7941,33.42,bid
1711100702330,0.7977,43.30,ask
1711100336198,0.7974,57.91,bid
1711100167684,0.7997,89.97,ask
1711100382438,0.8012,35.83,bid
1711100504252,0.8008,7.81,bid
1711100433675,0.8012,36.07,bid
1711100770016,0.7965,18.09,bid
1711100375717,0.7972,146.42,bid
